Plaza,PlazaName,Date,TotalCars
30,Herkimer,2019-10-13,101650
30,Herkimer,2019-10-14,93131
30,Herkimer,2019-10-15,101138
30,Herkimer,2019-10-16,105343
30,Herkimer,2019-10-17,110217
30,Herkimer,2019-10-18,114818
30,Herkimer,2019-10-19,107468
30,Herkimer,2019-10-20,93495
30,Herkimer,2019-10-21,97293
30,Herkimer,2019-10-22,99713
30,Herkimer,2019-10-23,107581
30,Herkimer,2019-10-24,111527
30,Herkimer,2019-10-25,114310
30,Herkimer,2019-10-26,107079
30,Herkimer,2019-10-27,88161
30,Herkimer,2019-10-28,104841
30,Herkimer,2019-10-29,104036
30,Herkimer,2019-10-30,106288
30,Herkimer,2019-10-31,102550
30,Herkimer,2019-11-01,113702
30,Herkimer,2019-11-02,108715
30,Herkimer,2019-11-03,57345
30,Herkimer,2019-11-04,104186
30,Herkimer,2019-11-05,102882
30,Herkimer,2019-11-06,106162
30,Herkimer,2019-11-07,108530
30,Herkimer,2019-11-08,112320
30,Herkimer,2019-11-09,107061
30,Herkimer,2019-11-10,98664
30,Herkimer,2019-11-11,96079
30,Herkimer,2019-11-12,101368
30,Herkimer,2019-11-13,105674
30,Herkimer,2019-11-14,108378
30,Herkimer,2019-11-15,111995
30,Herkimer,2019-11-16,103707
30,Herkimer,2019-11-17,92616
30,Herkimer,2019-11-18,100388
30,Herkimer,2019-11-19,104585
30,Herkimer,2019-11-20,106295
30,Herkimer,2019-11-21,108033
30,Herkimer,2019-11-22,110755
30,Herkimer,2019-11-23,102892
30,Herkimer,2019-11-24,87541
30,Herkimer,2019-11-25,101282
30,Herkimer,2019-11-26,113971
30,Herkimer,2019-11-28,118119
30,Herkimer,2019-11-29,99899
30,Herkimer,2019-11-30,105520
30,Herkimer,2019-12-01,84584
30,Herkimer,2019-12-02,90016
30,Herkimer,2019-12-03,102508
30,Herkimer,2019-12-04,106293
30,Herkimer,2019-12-05,108742
30,Herkimer,2019-12-06,110734
30,Herkimer,2019-12-07,104800
30,Herkimer,2019-12-08,95497
30,Herkimer,2019-12-09,98945
30,Herkimer,2019-12-10,104520
30,Herkimer,2019-12-11,101311
30,Herkimer,2019-12-12,109324
30,Herkimer,2019-12-13,109581
30,Herkimer,2019-12-14,100480
30,Herkimer,2019-12-15,96700
30,Herkimer,2019-12-16,102059
30,Herkimer,2019-12-17,100309
30,Herkimer,2019-12-18,108660
30,Herkimer,2019-12-19,109745
30,Herkimer,2019-12-20,112824
30,Herkimer,2019-12-21,109182
30,Herkimer,2019-12-22,101613
30,Herkimer,2019-12-23,110949
30,Herkimer,2019-12-24,116019
30,Herkimer,2019-12-25,101210
30,Herkimer,2019-12-26,104744
30,Herkimer,2019-12-27,108885
30,Herkimer,2019-12-28,105031
30,Herkimer,2019-12-29,96541
30,Herkimer,2019-12-30,99306
30,Herkimer,2019-12-31,98942
30,Herkimer,2020-01-01,83620
30,Herkimer,2020-01-02,101240
30,Herkimer,2020-01-03,101542
30,Herkimer,2020-01-04,90671
30,Herkimer,2020-01-05,83881
30,Herkimer,2020-01-06,97950
30,Herkimer,2020-01-07,99262
30,Herkimer,2020-01-08,101323
30,Herkimer,2020-01-09,102615
30,Herkimer,2020-01-10,106338
30,Herkimer,2020-01-11,98486
30,Herkimer,2020-01-12,87450
30,Herkimer,2020-01-13,98832
30,Herkimer,2020-01-14,101106
30,Herkimer,2020-01-15,103879
30,Herkimer,2020-01-16,103013
30,Herkimer,2020-01-17,109109
30,Herkimer,2020-01-18,81717
30,Herkimer,2020-01-19,86524
30,Herkimer,2020-01-20,92624
30,Herkimer,2020-01-21,99458
30,Herkimer,2020-01-22,101073
30,Herkimer,2020-01-23,100190
30,Herkimer,2020-01-24,107119
30,Herkimer,2020-01-25,88481
30,Herkimer,2020-01-26,89508
30,Herkimer,2020-01-27,98581
30,Herkimer,2020-01-28,100872
30,Herkimer,2020-01-29,101906
30,Herkimer,2020-01-30,103579
30,Herkimer,2020-01-31,106827
30,Herkimer,2020-02-01,95698
30,Herkimer,2020-02-02,83319
30,Herkimer,2020-02-03,98997
30,Herkimer,2020-02-04,100124
30,Herkimer,2020-02-05,100983
30,Herkimer,2020-02-06,100492
30,Herkimer,2020-02-07,103987
30,Herkimer,2020-02-08,98891
30,Herkimer,2020-02-09,89644
30,Herkimer,2020-02-10,96817
30,Herkimer,2020-02-11,100071
30,Herkimer,2020-02-12,101739
30,Herkimer,2020-02-13,103437
30,Herkimer,2020-02-14,112130
30,Herkimer,2020-02-15,103018
30,Herkimer,2020-02-16,93733
30,Herkimer,2020-02-17,93746
30,Herkimer,2020-02-18,99009
30,Herkimer,2020-02-19,103033
30,Herkimer,2020-02-20,103522
30,Herkimer,2020-02-21,105574
30,Herkimer,2020-02-22,97385
30,Herkimer,2020-02-23,89763
30,Herkimer,2020-02-24,98998
30,Herkimer,2020-02-25,100948
30,Herkimer,2020-02-26,102100
30,Herkimer,2020-02-27,104152
30,Herkimer,2020-02-28,109393
30,Herkimer,2020-02-29,99465
30,Herkimer,2020-03-01,90165
30,Herkimer,2020-03-02,100945
30,Herkimer,2020-03-03,101752
30,Herkimer,2020-03-04,104012
30,Herkimer,2020-03-05,105907
30,Herkimer,2020-03-06,107396
30,Herkimer,2020-03-07,98242
30,Herkimer,2020-03-08,88804
30,Herkimer,2020-03-09,99037
30,Herkimer,2020-03-10,101151
30,Herkimer,2020-03-11,102500
30,Herkimer,2020-03-12,101874
30,Herkimer,2020-03-13,101934
30,Herkimer,2020-03-14,81042
30,Herkimer,2020-03-15,68889
30,Herkimer,2020-03-16,86919
30,Herkimer,2020-03-17,83366
30,Herkimer,2020-03-18,83315
30,Herkimer,2020-03-19,76318
30,Herkimer,2020-03-20,74408
30,Herkimer,2020-03-21,51673
30,Herkimer,2020-03-22,37023
30,Herkimer,2020-03-23,49929
30,Herkimer,2020-03-24,54981
30,Herkimer,2020-03-25,53190
30,Herkimer,2020-03-26,54598
30,Herkimer,2020-03-27,55284
30,Herkimer,2020-03-28,34164
30,Herkimer,2020-03-29,27998
30,Herkimer,2020-03-30,48967
30,Herkimer,2020-03-31,48356
30,Herkimer,2020-04-01,49011
30,Herkimer,2020-04-02,48511
30,Herkimer,2020-04-03,48357
30,Herkimer,2020-04-04,33385
30,Herkimer,2020-04-05,29012
30,Herkimer,2020-04-06,48129
30,Herkimer,2020-04-07,47892
30,Herkimer,2020-04-08,46056
30,Herkimer,2020-04-09,42648
30,Herkimer,2020-04-10,43824
30,Herkimer,2020-04-11,34989
30,Herkimer,2020-04-12,30502
30,Herkimer,2020-04-13,40029
30,Herkimer,2020-04-14,50149
30,Herkimer,2020-04-15,46932
30,Herkimer,2020-04-16,48074
30,Herkimer,2020-04-17,51798
30,Herkimer,2020-04-18,36082
30,Herkimer,2020-04-19,36798
30,Herkimer,2020-04-20,51840
30,Herkimer,2020-04-21,50933
30,Herkimer,2020-04-22,54688
30,Herkimer,2020-04-23,54713
30,Herkimer,2020-04-24,52894
30,Herkimer,2020-04-25,45832
30,Herkimer,2020-04-26,31823
30,Herkimer,2020-04-27,54178
30,Herkimer,2020-04-28,59950
30,Herkimer,2020-04-29,57546
30,Herkimer,2020-04-30,56459
30,Herkimer,2020-05-01,61315
30,Herkimer,2020-05-02,52318
30,Herkimer,2020-05-03,46116
30,Herkimer,2020-05-04,61549
30,Herkimer,2020-05-05,63578
30,Herkimer,2020-05-06,61235
30,Herkimer,2020-05-07,66750
30,Herkimer,2020-05-08,65068
30,Herkimer,2020-05-09,51909
30,Herkimer,2020-05-10,56288
30,Herkimer,2020-05-11,63080
30,Herkimer,2020-05-12,67578
30,Herkimer,2020-05-13,69349
30,Herkimer,2020-05-14,71006
30,Herkimer,2020-05-15,73533
30,Herkimer,2020-05-16,61137
30,Herkimer,2020-05-17,51317
30,Herkimer,2020-05-18,68542
30,Herkimer,2020-05-19,70885
30,Herkimer,2020-05-20,72263
30,Herkimer,2020-05-21,77249
30,Herkimer,2020-05-22,79331
30,Herkimer,2020-05-23,55428
30,Herkimer,2020-05-24,62147
30,Herkimer,2020-05-25,57576
30,Herkimer,2020-05-26,75667
30,Herkimer,2020-05-27,78985
30,Herkimer,2020-05-28,76055
30,Herkimer,2020-05-29,76015
30,Herkimer,2020-05-30,70346
30,Herkimer,2020-05-31,63758
30,Herkimer,2020-06-01,77627
30,Herkimer,2020-06-02,76267
30,Herkimer,2020-06-03,76594
30,Herkimer,2020-06-04,82963
30,Herkimer,2020-06-05,82392
30,Herkimer,2020-06-06,72753
30,Herkimer,2020-06-07,67220
30,Herkimer,2020-06-08,82235
30,Herkimer,2020-06-09,84965
30,Herkimer,2020-06-10,87224
30,Herkimer,2020-06-11,84532
30,Herkimer,2020-06-12,94003
30,Herkimer,2020-06-13,81558
30,Herkimer,2020-06-14,71212
30,Herkimer,2020-06-15,84000
30,Herkimer,2020-06-16,87759
30,Herkimer,2020-06-17,89021
30,Herkimer,2020-06-18,91308
30,Herkimer,2020-06-19,96666
30,Herkimer,2020-06-20,82870
30,Herkimer,2020-06-21,82021
30,Herkimer,2020-06-22,88963
30,Herkimer,2020-06-23,91053
30,Herkimer,2020-06-24,94346
30,Herkimer,2020-06-25,94956
30,Herkimer,2020-06-26,100194
30,Herkimer,2020-06-27,82975
30,Herkimer,2020-06-28,76856
30,Herkimer,2020-06-29,91809
30,Herkimer,2020-06-30,93709
30,Herkimer,2020-07-01,94981
30,Herkimer,2020-07-02,104904
30,Herkimer,2020-07-03,95487
30,Herkimer,2020-07-04,74810
30,Herkimer,2020-07-05,77403
30,Herkimer,2020-07-06,91282
30,Herkimer,2020-07-07,92377
30,Herkimer,2020-07-08,93471
30,Herkimer,2020-07-09,96728
30,Herkimer,2020-07-10,88331
30,Herkimer,2020-07-11,83314
30,Herkimer,2020-07-12,80630
30,Herkimer,2020-07-13,91808
30,Herkimer,2020-07-14,94403
30,Herkimer,2020-07-15,95851
30,Herkimer,2020-07-16,99310
30,Herkimer,2020-07-17,100487
30,Herkimer,2020-07-18,90732
30,Herkimer,2020-07-19,80253
30,Herkimer,2020-07-20,91869
30,Herkimer,2020-07-21,95234
30,Herkimer,2020-07-22,94090
30,Herkimer,2020-07-23,96182
30,Herkimer,2020-07-24,99655
30,Herkimer,2020-07-25,92065
30,Herkimer,2020-07-26,81770
30,Herkimer,2020-07-27,93078
30,Herkimer,2020-07-28,93868
30,Herkimer,2020-07-29,95753
30,Herkimer,2020-07-30,96554
30,Herkimer,2020-07-31,105040
30,Herkimer,2020-08-01,96667
30,Herkimer,2020-08-02,81226
30,Herkimer,2020-08-03,96425
30,Herkimer,2020-08-04,65445
30,Herkimer,2020-08-05,100336
30,Herkimer,2020-08-06,100525
30,Herkimer,2020-08-07,101831
30,Herkimer,2020-08-08,93432
30,Herkimer,2020-08-09,88563
30,Herkimer,2020-08-10,98326
30,Herkimer,2020-08-11,98618
30,Herkimer,2020-08-12,97774
30,Herkimer,2020-08-13,98952
30,Herkimer,2020-08-14,108812
30,Herkimer,2020-08-15,97799
30,Herkimer,2020-08-16,77490
30,Herkimer,2020-08-17,97862
30,Herkimer,2020-08-18,101007
30,Herkimer,2020-08-19,99551
30,Herkimer,2020-08-20,106453
30,Herkimer,2020-08-21,109728
30,Herkimer,2020-08-22,96748
30,Herkimer,2020-08-23,88750
30,Herkimer,2020-08-24,98132
30,Herkimer,2020-08-25,98894
30,Herkimer,2020-08-26,103462
30,Herkimer,2020-08-27,101730
30,Herkimer,2020-08-28,105089
30,Herkimer,2020-08-29,84500
30,Herkimer,2020-08-30,92270
30,Herkimer,2020-08-31,99113
30,Herkimer,2020-09-01,98659
30,Herkimer,2020-09-02,99886
30,Herkimer,2020-09-03,103172
30,Herkimer,2020-09-04,110995
30,Herkimer,2020-09-05,97267
30,Herkimer,2020-09-06,90576
30,Herkimer,2020-09-07,80650
30,Herkimer,2020-09-08,100146
30,Herkimer,2020-09-09,99250
30,Herkimer,2020-09-10,97574
30,Herkimer,2020-09-11,107214
30,Herkimer,2020-09-12,98887
30,Herkimer,2020-09-13,85870
30,Herkimer,2020-09-14,95443
30,Herkimer,2020-09-15,97718
30,Herkimer,2020-09-16,98575
30,Herkimer,2020-09-17,101264
30,Herkimer,2020-09-18,106502
30,Herkimer,2020-09-19,97866
30,Herkimer,2020-09-20,84052
30,Herkimer,2020-09-21,95289
30,Herkimer,2020-09-22,97493
30,Herkimer,2020-09-23,99763
30,Herkimer,2020-09-24,102722
30,Herkimer,2020-09-25,108297
30,Herkimer,2020-09-26,98894
30,Herkimer,2020-09-27,87993
30,Herkimer,2020-09-28,88026
30,Herkimer,2020-09-29,96326
30,Herkimer,2020-09-30,98996
30,Herkimer,2020-10-01,103804
30,Herkimer,2020-10-02,107218
30,Herkimer,2020-10-03,97787
30,Herkimer,2020-10-04,83418
30,Herkimer,2020-10-05,95648
30,Herkimer,2020-10-06,97323
30,Herkimer,2020-10-07,98079
30,Herkimer,2020-10-08,100741
30,Herkimer,2020-10-09,106549
30,Herkimer,2020-10-10,99568
30,Herkimer,2020-10-11,82957
30,Herkimer,2020-10-12,81859
30,Herkimer,2020-10-13,91773
30,Herkimer,2020-10-14,97863
30,Herkimer,2020-10-15,102183
30,Herkimer,2020-10-16,98187
30,Herkimer,2020-10-17,96234
30,Herkimer,2020-10-18,89913
30,Herkimer,2020-10-19,92657
30,Herkimer,2020-10-20,94771
30,Herkimer,2020-10-21,95389
30,Herkimer,2020-10-22,99814
30,Herkimer,2020-10-23,105593
30,Herkimer,2020-10-24,98402
30,Herkimer,2020-10-25,86829
30,Herkimer,2020-10-26,90968
30,Herkimer,2020-10-27,94663
30,Herkimer,2020-10-28,95192
30,Herkimer,2020-10-29,92918
30,Herkimer,2020-10-30,99091
30,Herkimer,2020-10-31,93116
30,Herkimer,2020-11-01,81494
30,Herkimer,2020-11-02,93943
30,Herkimer,2020-11-03,89289
30,Herkimer,2020-11-04,91526
30,Herkimer,2020-11-05,97761
30,Herkimer,2020-11-06,101590
30,Herkimer,2020-11-07,96008
30,Herkimer,2020-11-08,86481
30,Herkimer,2020-11-09,91458
30,Herkimer,2020-11-10,95548
30,Herkimer,2020-11-11,85494
30,Herkimer,2020-11-12,92033
30,Herkimer,2020-11-13,98335
30,Herkimer,2020-11-14,92605
30,Herkimer,2020-11-15,75931
30,Herkimer,2020-11-16,92759
30,Herkimer,2020-11-17,93659
30,Herkimer,2020-11-18,91943
30,Herkimer,2020-11-19,95840
30,Herkimer,2020-11-20,99676
30,Herkimer,2020-11-21,90506
30,Herkimer,2020-11-22,75046
30,Herkimer,2020-11-23,88634
30,Herkimer,2020-11-24,98894
30,Herkimer,2020-11-25,106384
30,Herkimer,2020-11-26,81356
30,Herkimer,2020-11-27,86055
30,Herkimer,2020-11-28,82058
30,Herkimer,2020-11-29,77425
30,Herkimer,2020-11-30,73168
30,Herkimer,2020-12-01,193243
30,Herkimer,2020-12-02,190053
30,Herkimer,2020-12-03,195460
30,Herkimer,2020-12-04,191699
30,Herkimer,2020-12-05,155432
30,Herkimer,2020-12-06,156716
30,Herkimer,2020-12-07,187990
30,Herkimer,2020-12-08,190265
30,Herkimer,2020-12-09,189409
30,Herkimer,2020-12-10,196835
30,Herkimer,2020-12-11,201898
30,Herkimer,2020-12-12,177538
30,Herkimer,2020-12-13,170888
30,Herkimer,2020-12-14,186816
30,Herkimer,2020-12-15,207483
30,Herkimer,2020-12-16,154082
30,Herkimer,2020-12-17,87350
30,Herkimer,2020-12-18,184872
30,Herkimer,2020-12-19,171492
30,Herkimer,2020-12-20,154130
30,Herkimer,2020-12-21,196272
30,Herkimer,2020-12-22,203856
30,Herkimer,2020-12-23,218556
30,Herkimer,2020-12-24,201470
30,Herkimer,2020-12-25,139492
30,Herkimer,2020-12-26,160210
30,Herkimer,2020-12-27,162437
30,Herkimer,2020-12-28,192733
30,Herkimer,2020-12-29,196457
30,Herkimer,2020-12-30,204909
30,Herkimer,2020-12-31,186710
30,Herkimer,2021-01-01,121528
30,Herkimer,2021-01-02,164026
30,Herkimer,2021-01-03,138708
30,Herkimer,2021-01-04,182001
30,Herkimer,2021-01-05,186647
30,Herkimer,2021-01-06,187689
30,Herkimer,2021-01-07,190442
30,Herkimer,2021-01-08,191311
30,Herkimer,2021-01-09,168679
30,Herkimer,2021-01-10,149978
30,Herkimer,2021-01-11,182933
30,Herkimer,2021-01-12,186620
30,Herkimer,2021-01-13,188281
30,Herkimer,2021-01-14,190359
30,Herkimer,2021-01-15,196421
30,Herkimer,2021-01-16,169105
30,Herkimer,2021-01-17,155705
30,Herkimer,2021-01-18,179088
30,Herkimer,2021-01-19,189291
30,Herkimer,2021-01-20,182858
30,Herkimer,2021-01-21,191831
30,Herkimer,2021-01-22,193181
30,Herkimer,2021-01-23,168152
30,Herkimer,2021-01-24,151041
30,Herkimer,2021-01-25,186303
30,Herkimer,2021-01-26,171259
30,Herkimer,2021-01-27,191431
30,Herkimer,2021-01-28,192822
30,Herkimer,2021-01-29,192911
30,Herkimer,2021-01-30,172714
30,Herkimer,2021-01-31,148331
30,Herkimer,2021-02-01,44464
30,Herkimer,2021-02-02,85546
30,Herkimer,2021-02-03,165609
30,Herkimer,2021-02-04,185243
30,Herkimer,2021-02-05,191255
30,Herkimer,2021-02-06,176912
30,Herkimer,2021-02-07,99632
30,Herkimer,2021-02-08,180618
30,Herkimer,2021-02-09,181487
30,Herkimer,2021-02-10,195141
30,Herkimer,2021-02-11,189977
30,Herkimer,2021-02-12,199066
30,Herkimer,2021-02-13,171074
30,Herkimer,2021-02-14,146389
30,Herkimer,2021-02-15,173433
30,Herkimer,2021-02-16,186208
30,Herkimer,2021-02-17,205847
30,Herkimer,2021-02-18,118938
30,Herkimer,2021-02-19,156554
30,Herkimer,2021-02-20,171826
30,Herkimer,2021-02-21,160688
30,Herkimer,2021-02-22,179707
30,Herkimer,2021-02-23,194089
30,Herkimer,2021-02-24,199866
30,Herkimer,2021-02-25,200907
30,Herkimer,2021-02-26,208226
30,Herkimer,2021-02-27,177427
30,Herkimer,2021-02-28,161709
30,Herkimer,2021-03-01,190947
30,Herkimer,2021-03-02,192959
30,Herkimer,2021-03-03,198007
30,Herkimer,2021-03-04,200701
30,Herkimer,2021-03-05,206146
30,Herkimer,2021-03-06,185427
30,Herkimer,2021-03-07,172131
30,Herkimer,2021-03-08,193700
30,Herkimer,2021-03-09,200077
30,Herkimer,2021-03-10,199487
30,Herkimer,2021-03-11,202991
30,Herkimer,2021-03-12,209050
30,Herkimer,2021-03-13,190259
30,Herkimer,2021-03-14,158421
30,Herkimer,2021-03-15,194337
30,Herkimer,2021-03-16,196656
30,Herkimer,2021-03-17,199584
30,Herkimer,2021-03-18,195341
30,Herkimer,2021-03-19,206415
30,Herkimer,2021-03-20,196620
30,Herkimer,2021-03-21,184476
30,Herkimer,2021-03-22,197841
30,Herkimer,2021-03-23,201404
30,Herkimer,2021-03-24,195405
30,Herkimer,2021-03-25,206180
30,Herkimer,2021-03-26,199955
30,Herkimer,2021-03-27,207087
30,Herkimer,2021-03-28,157672
30,Herkimer,2021-03-29,189492
30,Herkimer,2021-03-30,209779
30,Herkimer,2021-03-31,208367
30,Herkimer,2021-04-01,211774
30,Herkimer,2021-04-02,209993
30,Herkimer,2021-04-03,198752
30,Herkimer,2021-04-04,196178
30,Herkimer,2021-04-05,211200
30,Herkimer,2021-04-06,208251
30,Herkimer,2021-04-07,211318
30,Herkimer,2021-04-08,208197
30,Herkimer,2021-04-09,209299
30,Herkimer,2021-04-10,199923
30,Herkimer,2021-04-11,171527
30,Herkimer,2021-04-12,198207
30,Herkimer,2021-04-13,204583
30,Herkimer,2021-04-14,206605
30,Herkimer,2021-04-15,200595
30,Herkimer,2021-04-16,214959
30,Herkimer,2021-04-17,205009
30,Herkimer,2021-04-18,194449
30,Herkimer,2021-04-19,204187
30,Herkimer,2021-04-20,207564
30,Herkimer,2021-04-21,204483
30,Herkimer,2021-04-22,210207
30,Herkimer,2021-04-23,221843
30,Herkimer,2021-04-24,212815
30,Herkimer,2021-04-25,185023
30,Herkimer,2021-04-26,202233
30,Herkimer,2021-04-27,207312
30,Herkimer,2021-04-28,212816
30,Herkimer,2021-04-29,213140
30,Herkimer,2021-04-30,223011
30,Herkimer,2021-05-01,208971
30,Herkimer,2021-05-02,202890
30,Herkimer,2021-05-03,206475
30,Herkimer,2021-05-04,209490
30,Herkimer,2021-05-05,206518
30,Herkimer,2021-05-06,218565
30,Herkimer,2021-05-07,226764
30,Herkimer,2021-05-08,212505
30,Herkimer,2021-05-09,216094
30,Herkimer,2021-05-10,211063
30,Herkimer,2021-05-11,212561
30,Herkimer,2021-05-12,214792
30,Herkimer,2021-05-13,223294
30,Herkimer,2021-05-14,226305
30,Herkimer,2021-05-15,217665
30,Herkimer,2021-05-16,203801
30,Herkimer,2021-05-17,196818
30,Herkimer,2021-05-18,204024
30,Herkimer,2021-05-19,220983
30,Herkimer,2021-05-20,222691
30,Herkimer,2021-05-21,227560
30,Herkimer,2021-05-23,213479
30,Herkimer,2021-05-24,215867
30,Herkimer,2021-05-25,220313
30,Herkimer,2021-05-26,221616
30,Herkimer,2021-05-27,232756
30,Herkimer,2021-05-28,227067
30,Herkimer,2021-05-29,190542
30,Herkimer,2021-05-30,175863
30,Herkimer,2021-05-31,197134
30,Herkimer,2021-06-01,223924
30,Herkimer,2021-06-02,222485
30,Herkimer,2021-06-03,218153
30,Herkimer,2021-06-05,221089
30,Herkimer,2021-06-06,214581
30,Herkimer,2021-06-07,219748
30,Herkimer,2021-06-08,216249
30,Herkimer,2021-06-09,221883
30,Herkimer,2021-06-10,228620
30,Herkimer,2021-06-11,232711
30,Herkimer,2021-06-12,227222
30,Herkimer,2021-06-13,219426
30,Herkimer,2021-06-14,215517
30,Herkimer,2021-06-15,223435
30,Herkimer,2021-06-16,226796
30,Herkimer,2021-06-17,230441
30,Herkimer,2021-06-18,238061
30,Herkimer,2021-06-19,230706
30,Herkimer,2021-06-20,232719
30,Herkimer,2021-06-21,230057
30,Herkimer,2021-06-22,217923
30,Herkimer,2021-06-23,225870
30,Herkimer,2021-06-24,230601
30,Herkimer,2021-06-25,237662
30,Herkimer,2021-06-26,233424
30,Herkimer,2021-06-27,219611
30,Herkimer,2021-06-28,223273
30,Herkimer,2021-06-29,224590
30,Herkimer,2021-06-30,227199
30,Herkimer,2021-07-01,226455
30,Herkimer,2021-07-02,225891
30,Herkimer,2021-07-03,199961
30,Herkimer,2021-07-04,193739
30,Herkimer,2021-07-05,207027
30,Herkimer,2021-07-06,222794
30,Herkimer,2021-07-07,218665
30,Herkimer,2021-07-08,227671
30,Herkimer,2021-07-09,219358
30,Herkimer,2021-07-10,226067
30,Herkimer,2021-07-11,209839
30,Herkimer,2021-07-12,216092
30,Herkimer,2021-07-13,219336
30,Herkimer,2021-07-14,221288
30,Herkimer,2021-07-15,223906
30,Herkimer,2021-07-16,233044
30,Herkimer,2021-07-17,213978
30,Herkimer,2021-07-18,204905
30,Herkimer,2021-07-19,222242
30,Herkimer,2021-07-20,225074
30,Herkimer,2021-07-21,221258
30,Herkimer,2021-07-22,230461
30,Herkimer,2021-07-23,234502
30,Herkimer,2021-07-24,220758
30,Herkimer,2021-07-25,212218
30,Herkimer,2021-07-26,221175
30,Herkimer,2021-07-27,222122
30,Herkimer,2021-07-28,225570
30,Herkimer,2021-07-29,221490
30,Herkimer,2021-07-30,234053
30,Herkimer,2021-07-31,227002
30,Herkimer,2021-08-01,213377
30,Herkimer,2021-08-02,219980
30,Herkimer,2021-08-03,219806
30,Herkimer,2021-08-04,224254
30,Herkimer,2021-08-05,230352
30,Herkimer,2021-08-06,231291
30,Herkimer,2021-08-07,224694
30,Herkimer,2021-08-08,210833
30,Herkimer,2021-08-09,221298
30,Herkimer,2021-08-10,219842
30,Herkimer,2021-08-11,223727
30,Herkimer,2021-08-12,228158
30,Herkimer,2021-08-13,233740
30,Herkimer,2021-08-14,220438
30,Herkimer,2021-08-15,219663
30,Herkimer,2021-08-16,225593
30,Herkimer,2021-08-17,221835
30,Herkimer,2021-08-18,223552
30,Herkimer,2021-08-19,225954
30,Herkimer,2021-08-20,233121
30,Herkimer,2021-08-21,223065
30,Herkimer,2021-08-22,134942
30,Herkimer,2021-08-23,210102
30,Herkimer,2021-08-24,227593
30,Herkimer,2021-08-25,228981
30,Herkimer,2021-08-26,212109
30,Herkimer,2021-08-27,228567
30,Herkimer,2021-08-28,214893
30,Herkimer,2021-08-29,195719
30,Herkimer,2021-08-30,219711
30,Herkimer,2021-08-31,223515
30,Herkimer,2021-09-01,194939
30,Herkimer,2021-09-02,211796
30,Herkimer,2021-09-03,232225
30,Herkimer,2021-09-04,214088
30,Herkimer,2021-09-05,200712
30,Herkimer,2021-09-06,188829
30,Herkimer,2021-09-07,210436
30,Herkimer,2021-09-08,210010
30,Herkimer,2021-09-09,216765
30,Herkimer,2021-09-10,230842
30,Herkimer,2021-09-11,215784
30,Herkimer,2021-09-12,212671
30,Herkimer,2021-09-13,216363
30,Herkimer,2021-09-14,216052
30,Herkimer,2021-09-15,214151
30,Herkimer,2021-09-16,199819
30,Herkimer,2021-09-17,228750
30,Herkimer,2021-09-18,223230
30,Herkimer,2021-09-19,221223
30,Herkimer,2021-09-20,214741
30,Herkimer,2021-09-21,204208
30,Herkimer,2021-09-22,207160
30,Herkimer,2021-09-23,217590
30,Herkimer,2021-09-24,228226
30,Herkimer,2021-09-25,227275
30,Herkimer,2021-09-26,217081
30,Herkimer,2021-09-27,210134
30,Herkimer,2021-09-28,197741
30,Herkimer,2021-09-29,210531
30,Herkimer,2021-09-30,223784
30,Herkimer,2021-10-01,229833
30,Herkimer,2021-10-02,222023
30,Herkimer,2021-10-03,215836
30,Herkimer,2021-10-04,213841
30,Herkimer,2021-10-05,215853
30,Herkimer,2021-10-06,220873
30,Herkimer,2021-10-07,227603
30,Herkimer,2021-10-08,236041
30,Herkimer,2021-10-09,225116
30,Herkimer,2021-10-10,201629
30,Herkimer,2021-10-11,212495
30,Herkimer,2021-10-12,218827
30,Herkimer,2021-10-13,214411
30,Herkimer,2021-10-14,224495
30,Herkimer,2021-10-15,231789
30,Herkimer,2021-10-16,213452
30,Herkimer,2021-10-17,215927
30,Herkimer,2021-10-18,215135
30,Herkimer,2021-10-19,215254
30,Herkimer,2021-10-20,217652
30,Herkimer,2021-10-21,224174
30,Herkimer,2021-10-22,230578
30,Herkimer,2021-10-23,221297
30,Herkimer,2021-10-24,213590
30,Herkimer,2021-10-25,215443
30,Herkimer,2021-10-26,184396
30,Herkimer,2021-10-27,219639
30,Herkimer,2021-10-28,226013
30,Herkimer,2021-10-29,221238
30,Herkimer,2021-10-30,207757
30,Herkimer,2021-10-31,203795
30,Herkimer,2021-11-01,216033
30,Herkimer,2021-11-02,207340
30,Herkimer,2021-11-03,217279
30,Herkimer,2021-11-04,220931
30,Herkimer,2021-11-05,227302
30,Herkimer,2021-11-06,224584
30,Herkimer,2021-11-07,113445
30,Herkimer,2021-11-08,215138
30,Herkimer,2021-11-09,214837
30,Herkimer,2021-11-10,219649
30,Herkimer,2021-11-11,208258
30,Herkimer,2021-11-12,217552
30,Herkimer,2021-11-13,213680
30,Herkimer,2021-11-14,211358
30,Herkimer,2021-11-15,211040
30,Herkimer,2021-11-16,213377
30,Herkimer,2021-11-17,218498
30,Herkimer,2021-11-18,224308
30,Herkimer,2021-11-19,226959
30,Herkimer,2021-11-20,221047
30,Herkimer,2021-11-21,205898
30,Herkimer,2021-11-22,215744
30,Herkimer,2021-11-23,232767
30,Herkimer,2021-11-24,243290
30,Herkimer,2021-11-25,228402
30,Herkimer,2021-11-26,201696
30,Herkimer,2021-11-27,217202
30,Herkimer,2021-11-28,214369
30,Herkimer,2021-11-29,216085
